dataId,data,time,src
5,"[0.9016971849347313, 0.9015316924921619, 0.09669605694498742, 0.10191305318865641, 0.09641252902940661, 0.1024071300220066, 0.09458014644809114, 0.8976049533727312, 0.8979940606519363, 0.8997967889418174, 0.10216832129645943, 0.8988442407619783, 0.9007986138748546, 0.9004852540977306, 0.10111883141836586, 0.1003186873250919, 0.09704558508943864, 0.10082731810297947, 0.09938421223585182, 0.0999343847414672, 0.09679125198923678, 0.09839833781698594, 0.8983699349110189, 0.10374860853031669, 0.10044668516981238, 0.09877125089604362, 0.9040968583357141, 0.10063683658241632, 0.10144838980079884, 0.10259179417149569, 0.1010288134692513, 0.10004594472194724, 0.10309033442858538, 0.8990181856487689, 0.10062117750797717, 0.9000367075374727, 0.09802686497655604, 0.09866537274377249, 0.8959363457382993, 0.10131477804791703, 0.8977383637854888, 0.09964981264819911, 0.9010761964059304, 0.09902651760704628, 0.10278210088398186, 0.09988256332078181, 0.1014725125121778, 0.09971014933137991, 0.10379166147085023, 0.09977462506833358]",444,4
3,"[0.11113900881389151, 0.7773172856747976, 0.11175835517140158, 0.007051540630365088]",444,3
129,[0.0036],445,2
5,"[0.9009079067175009, 0.9017055438893826, 0.09789479648583255, 0.09897367730700485, 0.10192282188555633, 0.09867444523344887, 0.10029077268404057, 0.9014399743281248, 0.9002953741393911, 0.899727607464373, 0.10031220527112823, 0.8948439240962445, 0.9050221962193059, 0.8995239035201671, 0.10354404093717771, 0.09945103426699156, 0.09929795533783231, 0.10036476364127832, 0.09790322936719668, 0.09719564529790345, 0.10142020972071088, 0.10074176056964632, 0.8999147833404411, 0.10369263960263343, 0.09876293103948194, 0.10250032236433894, 0.9028718386773853, 0.10023034800889496, 0.10152466858727503, 0.09889009759936278, 0.10051722988555531, 0.10007872325965068, 0.09832298563246432, 0.900760692851719, 0.10079555189533114, 0.9030685029001664, 0.10010395842468035, 0.10296448927260794, 0.8963464485891032, 0.09861715077004388, 0.9005563294603087, 0.10067269035757569, 0.89855110510822, 0.10001738938627479, 0.1008175938630227, 0.09627727897769953, 0.09711679244280612, 0.10087252643945296, 0.10014832131366216, 0.09308368396130515]",445,4
7,[1.0],445,3
3,"[0.11085869427845446, 0.7779903905710988, 0.10973205754416787, 0.007199767932653605]",445,3
6,[0.9009836831784819],445,2
128,[120.00602309017579],445,3
4,"[0.10090790671750381, 0.9017055438893826, 0.09789479648583255, 0.09897367730700485, 0.10192282188555633, 0.09867444523344887, 0.10029077268404057, 0.10143997432813175, 0.9002953741393911, 0.09972760746437352, 0.9003122052711287, 0.09484392409624559, 0.9050221962193059, 0.09952390352017344, 0.9035440409371742, 0.09945103426699156, 0.09929795533783231, 0.10036476364127832, 0.09790322936719668, 0.8971956452979006, 0.9014202097207069, 0.9007417605696397, 0.09991478334044826, 0.10369263960263343, 0.09876293103948194, 0.10250032236433894, 0.10287183867738828, 0.10023034800889496, 0.10152466858727503, 0.09889009759936278, 0.9005172298855549, 0.10007872325965068, 0.09832298563246432, 0.900760692851719, 0.9007955518953312, 0.10306850290017022, 0.10010395842468035, 0.10296448927260794, 0.09634644858910692, 0.8986171507700437, 0.9005563294603087, 0.10067269035757569, 0.09855110510822626, 0.10001738938627479, 0.9008175938630223, 0.09627727897769953, 0.09711679244280612, 0.10087252643945296, 0.9001483213136562, 0.09308368396130515]",445,4
4,"[0.09957354408278339, 0.896826770253717, 0.10000977978260474, 0.09411127101932219, 0.10069773112957144, 0.10049632295618657, 0.0970655919474024, 0.10027373679466024, 0.900932942326551, 0.10320661140575606, 0.9005239654716083, 0.10024977877644126, 0.9023233590829115, 0.09963235133806674, 0.8968220976070236, 0.09694131642303722, 0.10347741600469082, 0.10172475612274892, 0.09713409440661967, 0.8975598379708432, 0.9015644226879858, 0.8957286310579399, 0.10047692405446618, 0.100500391983007, 0.10020218950739546, 0.09950525545994647, 0.09974847805309324, 0.10307995729588587, 0.09737174389093817, 0.09930194867975234, 0.9031030169232411, 0.10054491852109892, 0.1016516337223207, 0.8989575319498302, 0.8992085241037807, 0.09946046305263907, 0.10161751237984434, 0.10295692599517287, 0.10032637296965735, 0.8990683057960425, 0.8962343249566112, 0.09926114713923116, 0.1014003227856074, 0.10415114879968021, 0.8979333335471551, 0.09564097981416647, 0.09353516543413902, 0.09768865540143803, 0.9003569659063939, 0.10009688571799234]",446,4
129,[0.0036],446,2
6,[0.8988203348327928],446,2
5,"[0.8995735440827799, 0.896826770253717, 0.10000977978260474, 0.09411127101932219, 0.10069773112957144, 0.10049632295618657, 0.0970655919474024, 0.9002737367946552, 0.900932942326551, 0.9032066114057561, 0.10052396547160722, 0.9002497787764413, 0.9023233590829115, 0.8996323513380612, 0.0968220976070268, 0.09694131642303722, 0.10347741600469082, 0.10172475612274892, 0.09713409440661967, 0.0975598379708463, 0.10156442268798989, 0.09572863105794575, 0.90047692405446, 0.100500391983007, 0.10020218950739546, 0.09950525545994647, 0.899748478053089, 0.10307995729588587, 0.09737174389093817, 0.09930194867975234, 0.10310301692323978, 0.10054491852109892, 0.1016516337223207, 0.8989575319498302, 0.09920852410377959, 0.8994604630526353, 0.10161751237984434, 0.10295692599517287, 0.9003263729696545, 0.09906830579604313, 0.8962343249566112, 0.09926114713923116, 0.9014003227856017, 0.10415114879968021, 0.09793333354715436, 0.09564097981416647, 0.09353516543413902, 0.09768865540143803, 0.10035696590640045, 0.10009688571799234]",446,4
7,[1.0],446,3
128,[120.0060369516264],446,3
3,"[0.11169734551154586, 0.7784332067258508, 0.11205955359536053, 0.006565063333490036]",446,3
7,[1.0],447,3
128,[120.00605081801798],447,3
3,"[0.11068241655735654, 0.7784032873571495, 0.11026350502168031, 0.007622004650087074]",447,3
129,[0.0036],447,2
6,[0.8997430837131689],447,2
4,"[0.09952867347124414, 0.9007181512939871, 0.10210388999465037, 0.10181561911986195, 0.09792025778632762, 0.0982779762644767, 0.09739370552518366, 0.09991928768534244, 0.896595878130827, 0.09740335792961696, 0.9014953094781835, 0.0996388480852988, 0.9045655397131149, 0.09989837872695025, 0.8967711911734433, 0.10114562842061854, 0.10082565943005628, 0.09481347357614975, 0.10007826862175753, 0.90051805702588, 0.9002817002948723, 0.8965941663979902, 0.10497208600229131, 0.10239002615069583, 0.09537694865038251, 0.09660656512956599, 0.10022411321978572, 0.10503517399637387, 0.09645265044318677, 0.10404356075357855, 0.9003506454055976, 0.0967672960270792, 0.10474907976273207, 0.9037663511929556, 0.9061075470901625, 0.09772000290185928, 0.10347964860473872, 0.1009312373571251, 0.09608412965589253, 0.8967827597819302, 0.8997296188541556, 0.0955551268292002, 0.10036761239657771, 0.09843677643254135, 0.8988636426008237, 0.10033075775390093, 0.09798156653631443, 0.10384307917720643, 0.9046490184292327, 0.09674792211510946]",447,4
5,"[0.8995286734712414, 0.9007181512939871, 0.10210388999465037, 0.10181561911986195, 0.09792025778632762, 0.0982779762644767, 0.09739370552518366, 0.899919287685336, 0.896595878130827, 0.8974033579296165, 0.1014953094781829, 0.8996388480852986, 0.9045655397131149, 0.8998983787269451, 0.09677119117344643, 0.10114562842061854, 0.10082565943005628, 0.09481347357614975, 0.10007826862175753, 0.10051805702588398, 0.10028170029487611, 0.09659416639799626, 0.9049720860022858, 0.10239002615069583, 0.09537694865038251, 0.09660656512956599, 0.9002241132197827, 0.10503517399637387, 0.09645265044318677, 0.10404356075357855, 0.1003506454055958, 0.0967672960270792, 0.10474907976273207, 0.9037663511929556, 0.10610754709016161, 0.8977200029018553, 0.10347964860473872, 0.1009312373571251, 0.8960841296558906, 0.09678275978193102, 0.8997296188541556, 0.0955551268292002, 0.9003676123965713, 0.09843677643254135, 0.09886364260082309, 0.10033075775390093, 0.09798156653631443, 0.10384307917720643, 0.10464901842923784, 0.09674792211510946]",447,4
4,"[0.09878958163905362, 0.9031477013691359, 0.09851794577428077, 0.1002209386407615, 0.10344988904380673, 0.0986004937558555, 0.10141087127149956, 0.10442559670654968, 0.900107550829291, 0.1013396302873665, 0.8982843528271053, 0.10264750265694618, 0.8997680273206256, 0.09807962686793163, 0.8973220471502735, 0.10113059100517907, 0.09875932506059139, 0.10233569323295794, 0.10120254669690394, 0.9002269881276324, 0.9001134750659484, 0.9006691582393255, 0.09447559615812566, 0.09966373989707261, 0.09849645661570385, 0.0990314378525129, 0.09843591646552592, 0.10032031261516487, 0.1031597368522394, 0.10217711433688473, 0.9012108953098074, 0.10210167754247154, 0.10258759897694095, 0.8997842504212079, 0.9014497534211598, 0.09973582268307858, 0.10271734168951528, 0.10234278414725871, 0.10215113467331285, 0.9004181034873917, 0.901106634527926, 0.10136079573740252, 0.10036161656617831, 0.0996847301092988, 0.9009000286095561, 0.1035482502236301, 0.10470052268699007, 0.09888877014902243, 0.9011110471666917, 0.10226454601247839]",448,4
7,[1.0],448,3
128,[120.00606468935057],448,3
3,"[0.1100715101080848, 0.7770751071330205, 0.11098894914648509, 0.008547245053452139]",448,3
5,"[0.8987895816390497, 0.9031477013691359, 0.09851794577428077, 0.1002209386407615, 0.10344988904380673, 0.0986004937558555, 0.10141087127149956, 0.9044255967065429, 0.900107550829291, 0.9013396302873666, 0.09828435282710365, 0.9026475026569457, 0.8997680273206256, 0.8980796268679251, 0.0973220471502762, 0.10113059100517907, 0.09875932506059139, 0.10233569323295794, 0.10120254669690394, 0.10022698812763585, 0.1001134750659516, 0.10066915823933152, 0.8944755961581204, 0.09966373989707261, 0.09849645661570385, 0.0990314378525129, 0.8984359164655222, 0.10032031261516487, 0.1031597368522394, 0.10217711433688473, 0.10121089530980687, 0.10210167754247154, 0.10258759897694095, 0.8997842504212079, 0.10144975342115903, 0.8997358226830751, 0.10271734168951528, 0.10234278414725871, 0.9021511346733093, 0.10041810348739219, 0.901106634527926, 0.10136079573740252, 0.9003616165661724, 0.0996847301092988, 0.10090002860955492, 0.1035482502236301, 0.10470052268699007, 0.09888877014902243, 0.10111104716669715, 0.10226454601247839]",448,4
129,[0.0036],448,2
6,[0.8985683067682291],448,2
7,[1.0],449,3
128,[120.00607856562415],449,3
3,"[0.1129294493028768, 0.7784567520005811, 0.11049049488122392, 0.00651551001724865]",449,3
5,"[0.8999706141840937, 0.9029063192589355, 0.10369287013847658, 0.1014198111672755, 0.10521684673676215, 0.10298567583159707, 0.09624733244583936, 0.8994646743037739, 0.9000827272612775, 0.8992123873434181, 0.10000314813396248, 0.8970599841442085, 0.8995680478625999, 0.8997458266666091, 0.10328055061885552, 0.09764686122256924, 0.10231925378070784, 0.09920678274719645, 0.1035173985295261, 0.09787794221739986, 0.10129355084355404, 0.09942019958364165, 0.9008701634900814, 0.10189400498513812, 0.09938572304150227, 0.10097513373911544, 0.9038186414980752, 0.10346095684729902, 0.09931377606357711, 0.10533454887451703, 0.0972793753096281, 0.1010045997325673, 0.09822044059944597, 0.9033991429256187, 0.09879733190979334, 0.8998225592789428, 0.09951460736735339, 0.10218607753767094, 0.902076308984313, 0.10193808987896952, 0.900475590208471, 0.09848226052867601, 0.8957401761378643, 0.10393242429141038, 0.09537107417179341, 0.0996247639793072, 0.09683122002550043, 0.10347904229712451, 0.09385726462368828, 0.09991271534054907]",449,4
4,"[0.09997061418409742, 0.9029063192589355, 0.10369287013847658, 0.1014198111672755, 0.10521684673676215, 0.10298567583159707, 0.09624733244583936, 0.09946467430377977, 0.9000827272612775, 0.09921238734341847, 0.9000031481339635, 0.09705998414420826, 0.8995680478625999, 0.09974582666661391, 0.9032805506188527, 0.09764686122256924, 0.10231925378070784, 0.09920678274719645, 0.1035173985295261, 0.8978779422173961, 0.9012935508435505, 0.8994201995836355, 0.10087016349008687, 0.10189400498513812, 0.09938572304150227, 0.10097513373911544, 0.10381864149807858, 0.10346095684729902, 0.09931377606357711, 0.10533454887451703, 0.8972793753096284, 0.1010045997325673, 0.09822044059944597, 0.9033991429256187, 0.8987973319097938, 0.09982255927894737, 0.09951460736735339, 0.10218607753767094, 0.10207630898431601, 0.9019380898789693, 0.900475590208471, 0.09848226052867601, 0.0957401761378704, 0.10393242429141038, 0.8953710741717945, 0.0996247639793072, 0.09683122002550043, 0.10347904229712451, 0.8938572646236821, 0.09991271534054907]",449,4
6,[0.8984960588993531],449,2
129,[0.0036],449,2
129,[0.0036],450,2
6,[0.8997764017748944],450,2
128,[120.00609244683866],450,3
7,[1.0],450,3
4,"[0.09636852297330664, 0.8998123501543008, 0.0987416954070071, 0.09872464119551606, 0.09914403834446434, 0.10327741303739367, 0.10016273376338754, 0.09863070681883283, 0.9003571711390451, 0.10329599512963722, 0.8988187415020379, 0.1033971002475741, 0.8972882192210152, 0.09794527785073008, 0.90567033324609, 0.09824286454830247, 0.1008908334681934, 0.09626154262599373, 0.0999133430927876, 0.8985997059713208, 0.8973344986185716, 0.8979066417215508, 0.09892337611454428, 0.10257660361355712, 0.09807595579521512, 0.10071522890598489, 0.10367643487469179, 0.09799996766264155, 0.09840772418557416, 0.09761225910755597, 0.8978845805380382, 0.10002993092942741, 0.10122921317115473, 0.9029525100236657, 0.9007153825761489, 0.1016928225184375, 0.1029960640149724, 0.10256223834599693, 0.10119951263536342, 0.900367993743567, 0.9013400882171638, 0.10020996491538925, 0.10447608675956799, 0.09769644003673793, 0.9008691870089285, 0.10435591439873702, 0.09904269807714532, 0.10092857632583517, 0.8955088676932996, 0.1011330246076998]",450,4
5,"[0.8963685229733029, 0.8998123501543008, 0.0987416954070071, 0.09872464119551606, 0.09914403834446434, 0.10327741303739367, 0.10016273376338754, 0.8986307068188272, 0.9003571711390451, 0.9032959951296375, 0.09881874150203838, 0.9033971002475745, 0.8972882192210152, 0.8979452778507236, 0.10567033324609319, 0.09824286454830247, 0.1008908334681934, 0.09626154262599373, 0.0999133430927876, 0.09859970597132443, 0.0973344986185744, 0.09790664172155655, 0.8989233761145382, 0.10257660361355712, 0.09807595579521512, 0.10071522890598489, 0.9036764348746883, 0.09799996766264155, 0.09840772418557416, 0.09761225910755597, 0.09788458053803697, 0.10002993092942741, 0.10122921317115473, 0.9029525100236657, 0.1007153825761487, 0.9016928225184337, 0.1029960640149724, 0.10256223834599693, 0.9011995126353591, 0.10036799374356695, 0.9013400882171638, 0.10020996491538925, 0.9044760867595611, 0.09769644003673793, 0.10086918700892769, 0.10435591439873702, 0.09904269807714532, 0.10092857632583517, 0.09550886769330587, 0.1011330246076998]",450,4
3,"[0.1108055170213565, 0.7774335350605389, 0.11011205512431825, 0.007451067329249198]",450,3
3,"[0.11063520980677842, 0.7781375268993861, 0.11153122320495834, 0.007124328363805423]",451,3
128,[120.00610633299415],451,3
7,[1.0],451,3
129,[0.0036],451,2
6,[0.8986287683025541],451,2
4,"[0.09883795539982866, 0.9001210812772433, 0.09861599366097291, 0.09831085626407621, 0.09924031856282428, 0.10310286974926539, 0.09822405768815418, 0.10125470584201096, 0.8983780604680887, 0.10078148134207511, 0.901481127017651, 0.09756488294654271, 0.8947820314160597, 0.10101825392041444, 0.900385530490325, 0.10315457850604076, 0.10146916325388848, 0.09966080182338882, 0.10059601532398636, 0.9003907880658051, 0.9004999669010281, 0.9003802061937896, 0.10020226364661003, 0.09692935312931723, 0.09547874279891545, 0.0993595282102298, 0.09513644140823241, 0.10456894724976759, 0.09601924874376247, 0.09896788930276293, 0.901033852806463, 0.09774356862561882, 0.10090485993325095, 0.9010400225968397, 0.9031279051819044, 0.10248619071760512, 0.10090644200983313, 0.1001348150949373, 0.0981399350581258, 0.9014424448419784, 0.8955130930786522, 0.0988752898523945, 0.10163650030860508, 0.09666757039390989, 0.8985248014802513, 0.10349714285785108, 0.09556896396311929, 0.09962851373284488, 0.8982755766823918, 0.09723650509014141]",451,4
5,"[0.8988379553998245, 0.9001210812772433, 0.09861599366097291, 0.09831085626407621, 0.09924031856282428, 0.10310286974926539, 0.09822405768815418, 0.9012547058420054, 0.8983780604680887, 0.9007814813420757, 0.10148112701765102, 0.8975648829465431, 0.8947820314160597, 0.9010182539204079, 0.10038553049032746, 0.10315457850604076, 0.10146916325388848, 0.09966080182338882, 0.10059601532398636, 0.10039078806580863, 0.10049996690103179, 0.1003802061937958, 0.9002022636466036, 0.09692935312931723, 0.09547874279891545, 0.0993595282102298, 0.8951364414082285, 0.10456894724976759, 0.09601924874376247, 0.09896788930276293, 0.10103385280646326, 0.09774356862561882, 0.10090485993325095, 0.9010400225968397, 0.10312790518190378, 0.9024861907176017, 0.10090644200983313, 0.1001348150949373, 0.8981399350581225, 0.10144244484197801, 0.8955130930786522, 0.0988752898523945, 0.9016365003085985, 0.09666757039390989, 0.09852480148025068, 0.10349714285785108, 0.09556896396311929, 0.09962851373284488, 0.09827557668239782, 0.09723650509014141]",451,4
